3292;Cao đẳng Công nghệ Hà Tĩnh;30;Hà Tĩnh;KM 509 + 500 - QL 1A. Xóm Thanh Phú Xã Thạch Trung - TP Hà Tĩnh;2
3293;Trung cấp Nghề Hà Tĩnh;30;Hà Tĩnh;Số 454 Hà Huy Tập, TP Hà Tĩnh, Tĩnh Hà Tĩnh;2
3294;Cao đẳng Kỹ thuật Việt - Đức Hà Tĩnh;30;Hà Tĩnh;Số 371, đường Nguyễn Công Trứ, Phường Nguyễn Du, thành phố Hà Tĩnh;2
3295;Tiểu học, THCS và THPT Đại học Hà Tĩnh;30;Hà Tĩnh;Số 447, đường 26/3, phường Đại Nài, thành phố Hà Tĩnh;2
3296;Tiểu học, THCS và THPT ISCHOOL Hà Tĩnh;30;Hà Tĩnh;Ngõ 377, đường Nguyễn Du, khối phố Trung Lân, phường Thạch Quý, TP Hà Tĩnh;2
3297;Cao đẳng nghề Việt Đức Hà Tĩnh;30;Hà Tĩnh;Số 371, đường Nguyễn Công Trứ, Phường Nguyễn Du, thành phố Hà Tĩnh;2
3298;Trung tâm  GDNN - GDTX Kỳ Anh (CĐCN-CS1);30;Hà Tĩnh;412B đường Trần Phú- Thạch Trung - Thành Phố Hà Tĩnh , tỉnh Hà Tĩnh;2
3299;Trung tâm GDNN - GDTX Thạch Hà (CĐKTVĐ);30;Hà Tĩnh;Số 371, đường Nguyễn Công Trứ, Phường Nguyễn Du, thành phố Hà Tĩnh;2
3300;Trung tâm GDTX tỉnh Hà Tĩnh;30;Hà Tĩnh;Số 52, đường Lê Hồng Phong, thành phố Hà Tĩnh;2
3301;Trung tâm GDTX tỉnh Hà Tĩnh (TCN1);30;Hà Tĩnh;Số 454, đường Hà Huy Tập, thành phố Hà Tĩnh;2
3302;Trung tâm GDTX tỉnh Hà Tĩnh (CĐKTVĐ);30;Hà Tĩnh;Số 371, đường Nguyễn Công Trứ, Phường Nguyễn Du, thành phố Hà Tĩnh;2
3307;Trung tâm GDNN - GDTX Hồng Lĩnh;30;Hà Tĩnh;Phường Nam Hồng, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh;2
3308;THPT Hồng Lĩnh;30;Hà Tĩnh;Số 04, đường Ngô Đức Kế, Phường Bắc Hồng, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh;2
3309;THPT Hồng Lam;30;Hà Tĩnh;Tổ Dân phố 8 - Phường Bắc Hồng -Thị xã Hồng Lĩnh - Tĩnh Hà Tĩnh;2
3310;Trung cấp Kỹ nghệ Hà Tĩnh;30;Hà Tĩnh;Phường Đậu Liêu, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh;2
3311;Trung tâm DN-HN và GDTX Hồng Lĩnh;30;Hà Tĩnh;Phường Nam Hồng, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh;2
3312;Trung tâm GDNN - GDTX Can Lộc (TCKN);30;Hà Tĩnh;Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh;2
3313;Trung tâm GDNN - GDTX Nghi Xuân (CĐCN-TM);30;Hà Tĩnh;Tổ dân phố 8, Phường Nam Hồng, thị xã Hồng Lĩnh;2
3314;Trung tâm GDNN - GDTX Hương Sơn (Trước 04/6/2021);30;Hà Tĩnh;Thị trấn Phố Châu, Huyện Hương Sơn, Tỉnh Hà Tĩnh;1
3315;THPT Nguyễn Khắc Viện (Trước 04/6/2021);30;Hà Tĩnh;Xã Sơn Bằng, Huyện Hương Sơn, Tỉnh Hà Tĩnh;1
3316;THPT Hương Sơn (Trước 04/6/2021);30;Hà Tĩnh;Thị trấn Phố Châu, Huyện Hương Sơn, Tỉnh Hà Tĩnh;1
3317;THPT Lê Hữu Trác (Trước 04/6/2021);30;Hà Tĩnh;Xã Sơn Châu, Huyện Hương Sơn, Tỉnh Hà Tĩnh;1
3318;THPT Lý Chính Thắng (Trước 04/6/2021);30;Hà Tĩnh;Xã An Hòa Thịnh, Huyện Hương Sơn, Tỉnh Hà Tĩnh;1
3319;THPT Cao Thắng (Trước 04/6/2021);30;Hà Tĩnh;Xã Sơn Tây, Huyện Hương Sơn, Tỉnh Hà Tĩnh;1
3320;Trung tâm DN-HN và GDTX Hương Sơn;30;Hà Tĩnh;Thị trấn Phố Châu, Huyện Hương Sơn, Tỉnh Hà Tĩnh;1
3321;Trung tâm GDNN - GDTX Đức Thọ (Trước 20/6/2017);30;Hà Tĩnh;Thôn Châu Lĩnh - Xã Tùng Ảnh - Huyện Đức Thọ - Tỉnh Hà Tĩnh.;2NT
3322;THPT Lê Hồng Phong (Trước 20/6/2017);30;Hà Tĩnh;Xã Bùi La Nhân, Huyện Đức Thọ, Tinh Hà Tĩnh;2NT
3323;THPT Nguyễn Thị Minh Khai (Trước 20/6/2017);30;Hà Tĩnh;Thị trấn Đức Thọ, Huyện Đức Thọ, Tỉnh Hà Tĩnh;2NT
3324;THPT Trần Phú (Trước 20/6/2017);30;Hà Tĩnh;Xã Lâm Trung Thủy, Huyện Đức Thọ, Tỉnh Hà Tĩnh;2NT
3325;THPT Đức Thọ (Trước 20/6/2017);30;Hà Tĩnh;Xã Đức Lạng, Huyện Đức Thọ, Tỉnh Hà Tĩnh;1
3326;Trung tâm DN-HN và GDTX Đức Thọ;30;Hà Tĩnh;Thôn Châu Lĩnh - Xã Tùng Ảnh - Huyện Đức Thọ - Tỉnh Hà Tĩnh.;2NT
3327;Trung tâm GDNN - GDTX Nghi Xuân (Từ 02/2018 đến 31/12/2018);30;Hà Tĩnh;Xã Xuân Giang, Huyện Nghi Xuân, Tỉnh Hà Tĩnh;2NT
3328;THPT Nguyễn Du (Trước 01/01/2019);30;Hà Tĩnh;Thị trấn Tiên Điền, Huyện Nghi Xuân, Tỉnh Hà Tĩnh;2NT
3329;THPT Nguyễn Công Trứ (Trước 01/01/2019);30;Hà Tĩnh;Khối 5, Thị trấn Xuân An, Huyện Nghi Xuân, Tỉnh Hà Tĩnh;2NT
3330;THPT Nghi Xuân (Từ năm 2010 đến 24/5/2018);30;Hà Tĩnh;Xã Cổ Đạm, huyện Nghi Xuân, tỉnh Hà Tĩnh;1
3331;THPT Bán công Nghi Xuân (Trước năm 2010);30;Hà Tĩnh;Xã Xuân Giang, Huyện Nghi Xuân, Tỉnh Hà Tĩnh;2NT
3332;THPT Nghi Xuân (Từ 25/5/2018 đến 31/12/2018);30;Hà Tĩnh;Xã Cổ Đạm, huyện Nghi Xuân, tỉnh Hà Tĩnh;2NT
3333;Trung tâm DN-HN và GDTX Nghi Xuân (Trước 02/2018);30;Hà Tĩnh;Xã Xuân Giang, Huyện Nghi Xuân, Tỉnh Hà Tĩnh;2NT
3334;Trung tâm GDNN - GDTX Can Lộc  (Trước 20/6/2017);30;Hà Tĩnh;Số 122, đường Nguyễn Thiếp, Thị trấn Nghèn, huyện Can Lộc, tỉnh Hà Tĩnh;2NT
3335;THPT Can Lộc  (Trước 20/6/2017);30;Hà Tĩnh;Xã Kim Song Trường, Huyện Can Lộc, Tỉnh Hà Tĩnh;2NT
3336;THPT Đồng Lộc (Trước 20/6/2017);30;Hà Tĩnh;Xã Đồng Lộc, Huyện Can Lộc, Tĩnh Hà Tĩnh;2NT
3337;THPT Nghèn (Trước 20/6/2017);30;Hà Tĩnh;Số 78, Đường Nguyễn Thiếp, Thị trấn Nghèn, Huyện Can Lộc, Tỉnh Hà Tĩnh;2NT
3338;THPT Dân lập Can Lộc  (Trước 20/6/2017);30;Hà Tĩnh;Khối 6A, đường Nguyễn Thiếp, Thị trấn Nghèn, Huyện Can Lộc, Tĩnh Hà Tĩnh;2NT
3339;Trung tâm DN-HN và GDTX Can Lộc;30;Hà Tĩnh;Số 122, đường Nguyễn Thiếp, Thị trấn Nghèn, huyện Can Lộc, tỉnh Hà Tĩnh;2NT
3340;Trung tâm GDNN - GDTX Hương Khê (Trước 04/6/2021);30;Hà Tĩnh;Xã Hương Bình, Huyện Hương Khê, Tỉnh Hà Tĩnh;1
3341;THPT Hương Khê (Trước 04/6/2021);30;Hà Tĩnh;Số 344, đường Trần Phú, Thị trấn Hương Khê, Huyện Hương Khê, Tỉnh Hà Tĩnh;1
3342;THPT Hàm Nghi (Trước 04/6/2021);30;Hà Tĩnh;Xóm 4, Xã Phúc Đồng, Huyện Hương Khê, Tỉnh Hà Tĩnh;1
3343;THPT Phúc Trạch (Trước 04/6/2021);30;Hà Tĩnh;Xã Phúc Trạch, Huyện Hương Khê, Tỉnh Hà Tĩnh;1
3344;THPT Gia Phố;30;Hà Tĩnh;Xóm 8, Xã Gia Phố, Huyện Hương Khê, Tỉnh Hà Tĩnh;1
3345;THCS và THPT Dân tộc nội trú Hà Tĩnh (Trước 04/6/2021);30;Hà Tĩnh;Số 348 đường Trần Phú, Thị trấn Hương Khê, Hà Tĩnh;1
3346;Trung tâm DN-HN và GDTX Hương Khê;30;Hà Tĩnh;Xã Hương Bình, Huyện Hương Khê, Tỉnh Hà Tĩnh;1
3347;Trung tâm GDNN - GDTX Hương Khê (Từ 04/6/2021);30;Hà Tĩnh;Xã Hương Bình, Huyện Hương Khê, Tỉnh Hà Tĩnh;2NT
3348;THPT Hương Khê (Từ 04/6/2021);30;Hà Tĩnh;Số 344, đường Trần Phú, Thị trấn Hương Khê, Huyện Hương Khê, Tỉnh Hà Tĩnh;2NT
3349;THPT Hàm Nghi (Từ 04/6/2021);30;Hà Tĩnh;Xóm 4, Xã Phúc Đồng, Huyện Hương Khê, Tỉnh Hà Tĩnh;2NT
3350;THPT Phúc Trạch (Từ 04/6/2021);30;Hà Tĩnh;Xóm 11, xã Phúc Trạch, huyện Hương Khê, tỉnh Hà Tĩnh;2NT
3351;THCS và THPT Dân tộc nội trú Hà Tĩnh (Từ 04/6/2021);30;Hà Tĩnh;Số 348 đường Trần Phú, Thị trấn Hương Khê, Hà Tĩnh;2NT
3352;Trung tâm GDNN - GDTX Thạch Hà (Từ 02/2018 đến 01/01/2021);30;Hà Tĩnh;Tổ dân phố 9, Thị trấn Thạch Hà, Huyện Thạch Hà, Tỉnh Hà Tĩnh;2NT
3353;THPT Lý Tự Trọng (Trước 01/01/2021);30;Hà Tĩnh;Tổ dân phố 9 Thị trấn Thạch Hà, huyện Thạch Hà, tỉnh Hà Tĩnh;2NT
3354;THPT Nguyễn Trung Thiên (Trước 01/01/2021);30;Hà Tĩnh;Xã Thạch Khê, Huyện Thạch Hà, Tĩnh Hà Tĩnh;2NT
3355;THPT Lê Quý Đôn (Trước 01/01/2021);30;Hà Tĩnh;Xã Thạch Đài, Huyện Thạch Hà, Tỉnh Hà Tĩnh;2NT
3356;THPT Mai Kính;30;Hà Tĩnh;Xã Việt Xuyên, Huyện Thạch Hà, Tỉnh Hà Tĩnh;2NT
3357;Trung tâm DN-HN và GDTX Thạch Hà (Trước 02/2018);30;Hà Tĩnh;Tổ dân phố 9, Thị trấn Thạch Hà, Huyện Thạch Hà, Tỉnh Hà Tĩnh;2NT
3358;Trung tâm GDNN - GDTX Cẩm Xuyên (Từ 02/2018 đến 03/6/2021);30;Hà Tĩnh;Xã Cẩm Quan, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;1
3359;THPT Cẩm Xuyên (Trước 04/6/2021);30;Hà Tĩnh;Xã Nam Phúc Thăng, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;2NT
3360;THPT Cẩm Bình (Trước 04/6/2021);30;Hà Tĩnh;Thôn Tân An, Xã Cẩm Bình, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;2NT
3361;THPT Hà Huy Tập (Trước 04/6/2021);30;Hà Tĩnh;Xã Cẩm Sơn, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;1
3362;THPT Phan Đình Giót (Trước 04/6/2021);30;Hà Tĩnh;Tổ dân phố 16, Thị trấn Cẩm Xuyên, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;2NT
3363;THPT Nguyễn Đình Liễn (Từ 2015 đến 2018);30;Hà Tĩnh;Xã Cẩm Dương, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;1
3364;THPT Nguyễn Đình Liễn (Từ năm 2019 đến 03/6/2021);30;Hà Tĩnh;Xã Cẩm Dương, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;2NT
3365;THPT Nguyễn Đình Liễn (Trước 2015);30;Hà Tĩnh;Xã Cẩm Huy, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;2NT
3366;Trung tâm DN-HN và GDTX Cẩm Xuyên (Trước 02/2018);30;Hà Tĩnh;Xã Cẩm Quan, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;1
3367;THPT Nguyễn Huệ (Trước 04/6/2021);30;Hà Tĩnh;Xã Kỳ Phong, Huyện Kỳ Anh, Tỉnh Hà Tĩnh;1
3368;THPT Kỳ Lâm (Trước 04/6/2021);30;Hà Tĩnh;Xã Lâm Hợp, Huyện Kỳ Anh, Tỉnh Hà Tĩnh;1
3369;THPT Nguyễn Thị Bích Châu (Trước 04/6/2021);30;Hà Tĩnh;Xã Kỳ Thư, Huyện Kỳ Anh, Tỉnh Hà Tĩnh;2NT
3370;THPT Vũ Quang (Trước 04/6/2021);30;Hà Tĩnh;Tổ dân phố 4, Thị trấn Vũ Quang, Huyện Vũ Quang, Tỉnh Hà Tĩnh;1
3371;Trung tâm GDNN - GDTX Vũ Quang (Trước 04/6/2021);30;Hà Tĩnh;Thị trấn Vũ Quang, Huyện Vũ Quang, Tỉnh Hà Tĩnh;1
3372;THPT Cù Huy Cận (Trước 04/6/2021);30;Hà Tĩnh;Xã Đức Lĩnh, Huyện Vũ Quang, Tỉnh Hà Tĩnh;1
3373;Trung tâm DN-HN và GDTX Vũ Quang;30;Hà Tĩnh;Thị trấn Vũ Quang, Huyện Vũ Quang, Tỉnh Hà Tĩnh;1
3374;THPT Nguyễn Văn Trỗi (Trước 01/01/2020);30;Hà Tĩnh;Xóm Bắc Sơn, Xã Phù Lưu, Huyện Lộc Hà, Tỉnh Hà Tĩnh;2NT
3375;THPT Mai Thúc Loan (Trước 01/01/2020);30;Hà Tĩnh;Xã Thạch Châu, Huyện Lộc Hà, Tỉnh Hà Tĩnh;2NT
3376;THPT Nguyễn Đổng Chi  (Trước 01/01/2020);30;Hà Tĩnh;Xã ích Hậu, Huyện Lộc Hà, Tỉnh Hà Tĩnh;2NT
3377;Trung tâm GDNN - GDTX Lộc Hà  (Trước 01/01/2020);30;Hà Tĩnh;Thị trấn Lộc Hà, Huyện Lộc Hà, Tỉnh Hà Tĩnh;2NT
3378;Trung tâm DN-HN và GDTX Lộc Hà;30;Hà Tĩnh;Xã Thạch Bằng, Huyện Lộc Hà, Tỉnh Hà Tĩnh;1
3379;Trung tâm GDNN - GDTX Kỳ Anh (Từ 02/2018 đến 03/6/2021);30;Hà Tĩnh;Phường Hưng Trí, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh;2
3380;THPT Kỳ Anh (Từ năm 2015 đến 03/6/2021);30;Hà Tĩnh;Phường Hưng Trí - Thị Xã Kỳ Anh - Hà Tĩnh;2
3381;THPT Lê Quảng Chí (Từ năm 2015 đến 03/6/2021);30;Hà Tĩnh;Số 62, đường Lê Văn Thiêm, phường Kỳ Long, Thị xã Kỳ Anh, tỉnh Hà Tĩnh;2
3382;Cao đẳng Công nghệ Hà Tĩnh (cơ sở 2- từ 5/2017 đến 03/6/2021);30;Hà Tĩnh;Km 571, Quốc lộ 1A – Phường Kỳ Trinh – Thị xã Kỳ Anh - Hà Tĩnh .;2
3383;THPT Lê Quảng Chí (Trước 2015);30;Hà Tĩnh;Phường Kỳ Long, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh;2NT
3384;THPT Kỳ Anh (Trước 2015);30;Hà Tĩnh;Thị trấn Kỳ Anh, Huyện Kỳ Anh, Tỉnh Hà Tĩnh;2NT
3385;Trung tâm DN-HN và GDTX Kỳ Anh (Trước 2015);30;Hà Tĩnh;Thị trấn Kỳ Anh, Huyện Kỳ Anh, Tỉnh Hà Tĩnh;2NT
3386;Cao đẳng Nghề công nghệ Hà Tĩnh (cơ sở 2, trước 5/2017);30;Hà Tĩnh;Km 571, Quốc lộ 1A – Phường Kỳ Trinh – Thị xã Kỳ Anh - Hà Tĩnh .;1
3387;Trung tâm  DN-HN và GDTX Kỳ Anh (Từ năm 2015 đến 31/01/2018);30;Hà Tĩnh;Phường Hưng Trí, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh;2
3388;Trung tâm  GDNN - GDTX Kỳ Anh (CĐCN-CS2, trước 04/6/2021);30;Hà Tĩnh;Ngõ 396 đường Lê Thánh Tông, Phường Kỳ Trinh – Thị xã Kỳ Anh - tỉnh Hà Tĩnh .;2
3389;Trung tâm GDNN - GDTX Kỳ Anh (Từ 04/6/2021);30;Hà Tĩnh;Phường Hưng Trí, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh;2
3390;Trung tâm  GDNN - GDTX Kỳ Anh (CĐCN-CS2, từ 04/6/2021);30;Hà Tĩnh;Ngõ 396 đường Lê Thánh Tông, Phường Kỳ Trinh – Thị xã Kỳ Anh - tỉnh Hà Tĩnh .;2
3391;THPT Kỳ Anh (Từ 04/6/2021);30;Hà Tĩnh;Số 80, đường Lê Quảng Ý, Phường Hưng Trí - Thị xã Kỳ Anh - Hà Tĩnh;2
3392;THPT Lê Quảng Chí (Từ 04/6/2021);30;Hà Tĩnh;Số 62, đường Lê Văn Thiêm, phường Kỳ Long, Thị xã Kỳ Anh, tỉnh Hà Tĩnh;2
3393;Trung tâm GDTX tỉnh Hà Tĩnh (TCN2);30;Hà Tĩnh;Thôn Tân Giang, xã Kỳ Giang, huyện Kỳ Anh, tỉnh Hà Tĩnh;2NT
3394;THPT Nguyễn Thị Bích Châu (Từ 04/6/2021);30;Hà Tĩnh;Xã Kỳ Thư, Huyện Kỳ Anh, Tỉnh Hà Tĩnh;2NT
3395;THPT Kỳ Lâm (Từ 04/6/2021);30;Hà Tĩnh;Xã Lâm Hợp, huyện Kỳ Anh, tỉnh Hà Tĩnh;2NT
3396;THPT Nguyễn Huệ (Từ 04/6/2021);30;Hà Tĩnh;Xã Kỳ Phong, Huyện Kỳ Anh, Tỉnh Hà Tĩnh;2NT
3397;Trung tâm GDNN - GDTX Cẩm Xuyên (Từ 04/6/2021);30;Hà Tĩnh;Xã Cẩm Quan, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;2NT
3398;THPT Cẩm Xuyên (Từ 04/6/2021);30;Hà Tĩnh;Thôn 5A, xã Nam Phúc Thăng, huyện Cẩm Xuyên, tỉnh Hà Tĩnh;2NT
3399;THPT Cẩm Bình (Từ 04/6/2021);30;Hà Tĩnh;Thôn Tân An, Xã Cẩm Bình, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;2NT
3400;THPT Hà Huy Tập (Từ 04/6/2021);30;Hà Tĩnh;Xã Cẩm Sơn, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;2NT
3401;THPT Nguyễn Đình Liễn (Từ 04/6/2021);30;Hà Tĩnh;Xã Cẩm Dương, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;2NT
3402;THPT Phan Đình Giót (Từ 04/6/2021);30;Hà Tĩnh;Tổ dân phố 16, Thị trấn Cẩm Xuyên, Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh;2NT
3403;Trung tâm GDNN - GDTX Thạch Hà (Từ 01/01/2021);30;Hà Tĩnh;Tổ dân phố 9, Thị trấn Thạch Hà, Huyện Thạch Hà, Tỉnh Hà Tĩnh;2NT
3404;THPT Lý Tự Trọng (Từ 01/01/2021);30;Hà Tĩnh;Tổ dân phố 9 Thị trấn Thạch Hà, huyện Thạch Hà, tỉnh Hà Tĩnh;2NT
3405;THPT Nguyễn Trung Thiên (Từ 01/01/2021);30;Hà Tĩnh;Xã Thạch Khê, Huyện Thạch Hà, Tĩnh Hà Tĩnh;2NT
3406;THPT Lê Quý Đôn (Từ 01/01/2021);30;Hà Tĩnh;Xã Thạch Đài, Huyện Thạch Hà, Tỉnh Hà Tĩnh;2NT
3407;Trung tâm GDNN - GDTX Can Lộc (Từ 20/6/2017);30;Hà Tĩnh;Số 122, đường Nguyễn Thiếp, Thị trấn Nghèn, huyện Can Lộc, tỉnh Hà Tĩnh;2NT
3408;THPT Nghèn (Từ 20/6/2017);30;Hà Tĩnh;Số 78, Đường Nguyễn Thiếp, Thị trấn Nghèn, Huyện Can Lộc, Tỉnh Hà Tĩnh;2NT
3409;THPT Can Lộc (Từ 20/6/2017);30;Hà Tĩnh;Xã Kim Song Trường, Huyện Can Lộc, Tỉnh Hà Tĩnh;2NT
4325;THPT Võ Thị Sáu;39;Phú Yên;Xã An Ninh Tây, H. Tuy An;2NT
3410;THPT Đồng Lộc (Từ 20/6/2017);30;Hà Tĩnh;Thị trấn Đồng Lộc, Huyện Can Lộc, Tĩnh Hà Tĩnh;2NT
3411;THPT Dân lập Can Lộc  (Từ 20/6/2017);30;Hà Tĩnh;Khối 6A, đường Nguyễn Thiếp, Thị trấn Nghèn, Huyện Can Lộc, Tĩnh Hà Tĩnh;2NT
3412;Trung tâm GDNN-GDTX Can Lộc (TCN_LTT);30;Hà Tĩnh;Xã Thiên Lộc, huyện Can Lộc, tỉnh Hà Tĩnh;2NT
3413;Trung tâm GDNN - GDTX Lộc Hà (Từ 01/01/2020);30;Hà Tĩnh;Thị trấn Lộc Hà, Huyện Lộc Hà, Tỉnh Hà Tĩnh;2NT
3414;THPT Mai Thúc Loan (Từ 01/01/2020);30;Hà Tĩnh;Xã Thạch Châu, Huyện Lộc Hà, Tỉnh Hà Tĩnh;2NT
3415;THPT Nguyễn Văn Trỗi (Từ 01/01/2020);30;Hà Tĩnh;Xóm Bắc Sơn, Xã Phù Lưu, Huyện Lộc Hà, Tỉnh Hà Tĩnh;2NT
3416;THPT Nguyễn Đổng Chi(Từ 01/01/2020);30;Hà Tĩnh;Xã ích Hậu, Huyện Lộc Hà, Tỉnh Hà Tĩnh;2NT
3417;Trung tâm GDNN - GDTX Nghi Xuân (Từ 01/01/2019);30;Hà Tĩnh;Xã Xuân Giang, Huyện Nghi Xuân, Tỉnh Hà Tĩnh;2NT
3418;THPT Nguyễn Du (Từ 01/01/2019);30;Hà Tĩnh;Thị trấn Tiên Điền, Huyện Nghi Xuân, Tỉnh Hà Tĩnh;2NT
3419;THPT Nguyễn Công Trứ (Từ 01/01/2019);30;Hà Tĩnh;Khối 5, Thị trấn Xuân An, Huyện Nghi Xuân, Tỉnh Hà Tĩnh;2NT
3420;THPT Nghi Xuân (Từ 01/01/2019);30;Hà Tĩnh;Xã Cổ Đạm, huyện Nghi Xuân, tỉnh Hà Tĩnh;2NT
3421;Trung tâm GDNN - GDTX Đức Thọ (Từ 20/6/2017);30;Hà Tĩnh;Thôn Châu Lĩnh - Xã Tùng Ảnh - Huyện Đức Thọ - Tỉnh Hà Tĩnh.;2NT
3422;THPT Nguyễn Thị Minh Khai  (Từ 20/6/2017);30;Hà Tĩnh;Thị trấn Đức Thọ, Huyện Đức Thọ, Tỉnh Hà Tĩnh;2NT
3423;THPT Trần Phú  (Từ 20/6/2017);30;Hà Tĩnh;Xã Lâm Trung Thủy, Huyện Đức Thọ, Tỉnh Hà Tĩnh;2NT
3424;THPT Đức Thọ  (Từ 20/6/2017 đến 03/6/2021);30;Hà Tĩnh;Xã Đức Lạng, Huyện Đức Thọ, Tỉnh Hà Tĩnh;1
3425;THPT Đức Thọ  (Từ 04/6/2021);30;Hà Tĩnh;Xã Đức Lạng, Huyện Đức Thọ, Tỉnh Hà Tĩnh;2NT
3426;THPT Lê Hồng Phong  (Từ 20/6/2017);30;Hà Tĩnh;Xã Bùi La Nhân, Huyện Đức Thọ, Tinh Hà Tĩnh;2NT
3427;Trung tâm GDNN - GDTX Hương Sơn (Từ 04/6/2021);30;Hà Tĩnh;Thị trấn Phố Châu, Huyện Hương Sơn, Tỉnh Hà Tĩnh;2NT
3428;THPT Cao Thắng (Từ 04/6/2021);30;Hà Tĩnh;Xóm Cây Chanh, xã Sơn Tây, huyện Hương Sơn, tỉnh Hà Tĩnh.;2NT
3429;THPT Hương Sơn (Từ 04/6/2021);30;Hà Tĩnh;Thị trấn Phố Châu, Huyện Hương Sơn, Tỉnh Hà Tĩnh;2NT
3430;THPT Lê Hữu Trác (Từ 04/6/2021);30;Hà Tĩnh;Thôn Sinh Cờ, xã Sơn Châu, huyện Hương Sơn, tỉnh Hà Tĩnh;2NT
3431;THPT Lý Chính Thắng (Từ 04/6/2021);30;Hà Tĩnh;Xã An Hòa Thịnh, Huyện Hương Sơn, Tỉnh Hà Tĩnh;2NT
3432;THPT Nguyễn Khắc Viện (Từ 04/6/2021);30;Hà Tĩnh;Xã Sơn Bằng, Huyện Hương Sơn, Tỉnh Hà Tĩnh;2NT
3433;Trung tâm GDNN - GDTX Vũ Quang (Từ 04/6/2021);30;Hà Tĩnh;Thị trấn Vũ Quang, Huyện Vũ Quang, Tỉnh Hà Tĩnh;2NT
3434;THPT Vũ Quang (Từ 04/6/2021);30;Hà Tĩnh;Tổ dân phố 4, Thị trấn Vũ Quang, Huyện Vũ Quang, Tỉnh Hà Tĩnh;2NT
3435;THPT Cù Huy Cận (Từ 04/6/2021);30;Hà Tĩnh;Xã Đức Lĩnh, Huyện Vũ Quang, Tỉnh Hà Tĩnh;2NT
3436;Học ở nước ngoài_31;31;Quảng Bình;"";3
3437;Quân nhân, Công an tại ngũ_31;31;Quảng Bình;"";3
3438;THPT Đào Duy Từ;31;Quảng Bình;Phường Đồng Hải, TP. Đồng Hới, Tỉnh Quảng Bình;2
3439;THPT Đồng Hới;31;Quảng Bình;Phường Đồng Sơn, TP. Đồng Hới, Tỉnh Quảng Bình;2
3440;THPT Chuyên Võ Nguyên Giáp;31;Quảng Bình;Phường Nam Lý, TP. Đồng Hới, Tỉnh Quảng Bình;2
3441;THPT Phan Đình Phùng;31;Quảng Bình;Phường Nam Lý, TP. Đồng Hới, Tỉnh Quảng Bình;2
3442;Phổ thông dân tộc nội trú tỉnh;31;Quảng Bình;Phường Bắc Lý, TP. Đồng Hới, Quảng Bình;2
3443;TT GD-DN Đồng Hới;31;Quảng Bình;Xã Đức Ninh, TP. Đồng Hới, Quảng Bình;2
3444;Cao đẳng nghề Quảng Bình;31;Quảng Bình;Phường Bắc Lý, TP. Đồng Hới, Tỉnh Quảng Bình;2
3445;TC nghề số 9;31;Quảng Bình;Phường Nam Lý, TP. Đồng Hới, Tỉnh Quảng Bình;2
3446;THCS và THPT Chu Văn An;31;Quảng Bình;Phường Phú Hải, Tp. Đồng Hới, Tỉnh Quảng Bình;2
3447;TT GDNN-GDTX Đồng Hới;31;Quảng Bình;Xã Đức Ninh, TP. Đồng Hới, Quảng Bình;2
3448;Trung tâm GDTX Quảng Bình;31;Quảng Bình;Phường Bắc Lý, TP. Đồng Hới, Quảng Bình;2
3449;TT GDTX Đồng Hới;31;Quảng Bình;Phường Bắc Lý, TP. Đồng Hới, Quảng Bình;2
3450;TT KTTH HN-DN Đồng Hới;31;Quảng Bình;Xã Đức Ninh, TP. Đồng Hới, Quảng Bình;2
3451;THPT Chuyên Quảng Bình;31;Quảng Bình;Phường Nam Lý, TP. Đồng Hới, Tỉnh Quảng Bình;2
3452;Cao đẳng Sư phạm Quảng Bình;31;Quảng Bình;Phường Bắc Lý, TP. Đồng Hới, Tỉnh Quảng Bình;2
3457;THPT Tuyên Hoá (Trước 04/6/2021);31;Quảng Bình;TT. Đồng Lê, Huyện Tuyên Hoá, Tỉnh Quảng Bình;1
3458;THPT Lê Trực (Trước 04/6/2021);31;Quảng Bình;Xã Tiến Hóa, Huyện Tuyên Hoá, Tỉnh Quảng Bình;1
